domain,sources,date_snapshotted,available,mbfc_tags,ng_tags,os_tags,pf_tags
undergroundworldnews.com,OpenSources,,TRUE,,,fake;conspiracy;bias,
understandingthethreat.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Hate Group,,,
uniquewebmagazine.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Pseudoscience,,,
unitedmediapublishing.com,OpenSources;Wikipedia;Buzzfeed16;Buzzfeed17;Allcott18;Grinberg19,,FALSE,,,fake,
unitednews.org,Buzzfeed17;Allcott18,,FALSE,,,,
universaleinfo.com,FactCheck;Buzzfeed18;NewsGuard,,FALSE,,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
universalemedia.net,Buzzfeed18;NewsGuard,,FALSE,,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
universepolitics.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Fake News,,fake,
unz.com,OpenSources;MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Hate Group,,bias,
uokhun.uk,Buzzfeed18,,TRUE,,,,
urbanimagemagazine.com,PolitiFact;Allcott18,,FALSE,,,,
urdoca.com,PolitiFact;Allcott18,,FALSE,,,,
us.blastingnews.com,OpenSources,,TRUE,,,satire;unreliable,
us24news.com,MBFC,,TRUE,Extreme Right;Propaganda;Lack of Transparency,,,
usa-conservative.com,MBFC;Allcott18;Grinberg19,,TRUE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
usa-radio.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
usa-television.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Imposter Site;Fake News,,fake,
usa2016elections.com,OpenSources,,FALSE,,,fake,
usa360-tv.com,PolitiFact;Allcott18,,FALSE,,,,
usaconservativereport.com,MBFC;PolitiFact;Allcott18,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
usadailyinfo.com,OpenSources;Wikipedia;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
usadailypolitics.com,OpenSources,,FALSE,,,fake,
usadailypost.us,MBFC;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
usadailyreview.com,MBFC,,FALSE,Extreme Right;Fake News,,,
usadailythings24.com,PolitiFact;Allcott18,,FALSE,,,,
usadailytime.com,OpenSources;MBFC;Buzzfeed17;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,fake,
usadosenews.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,fake,
usafirstinformation.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,fake,
usafortrumponline.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
usahitman.com,OpenSources,,TRUE,,,fake;conspiracy,
usainfobox.com,OpenSources,,FALSE,,,fake,
usainfront.com,MBFC,,FALSE,Extreme Right;Propaganda;Fake News,,,
usamagazinestudio.com,OpenSources,,TRUE,,,fake,
usanetwork.info,MBFC,,TRUE,Poor Sourcing;Lack of Transparency;Failed Fact Check;Imposter site,,,
usanews4u.us,MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Left;Propaganda;Some Fake News,,,
usanewsflash.com,OpenSources;MBFC;Allcott18;Buzzfeed16;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,fake;bias;clickbait,
usanewshome.com,PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
usanewsinsider.com,OpenSources,,FALSE,,,fake;bias;clickbait,
usanewspolitics.com,OpenSources,,FALSE,,,fake,
usanewstoday.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,TRUE,,,fake,
usanewstoday.org,MBFC,,TRUE,Extreme Right;Propaganda;Fake News,,,
usaonlinepolitics.com,OpenSources,,FALSE,,,fake;clickbait,
usaphase.com,OpenSources,,FALSE,,,fake;bias,
usapolitics24hrs.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
usapoliticsnow.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,fake;bias,
usapoliticstoday.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,bias;unreliable,
usapoliticszone.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
usapubliclife.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy,,,
usareally.com,MBFC;NewsGuard,,TRUE,Right;Russian Propaganda;Conspiracy,falseContent;basicStandards;accountabilityPractices;newsOpinion;ownership;management;contentCreators;deceptiveHeadlines,,
usasnich.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,TRUE,,,fake,
usasupreme.com,OpenSources;MBFC;PolitiFact;Allcott18,,FALSE,Extreme Right;Propaganda;Some Fake News,,fake,
usatoday-go.com,Buzzfeed18,,FALSE,,,,
usatoday.com.co,OpenSources;Wikipedia,,FALSE,,,fake,
usatodaynews.me,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
usatodaypolitics.com,Allcott18;Grinberg19,,FALSE,,,,
usatwentyfour.com,OpenSources,,FALSE,,,fake,
usaviralnewstoday.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Some Fake News,,,
usawatchdog.com,OpenSources,,TRUE,,,bias,
usaworldbox.com,MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda,,,
uschronicle.com,OpenSources;MBFC;Allcott18;NewsGuard,,TRUE,Extreme Right;Propaganda;Conspiracy;Some Fake News,contentCreators;management;ownership;accountabilityPractices;newsOpinion,bias;conspiracy;hate,
usconservativetoday.com,OpenSources,,FALSE,,,fake,
usdaily-news.com,NewsGuard,,FALSE,,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
usdefensewatch.com,OpenSources,,TRUE,,,unreliable,
usfanzone.com,OpenSources,,FALSE,,,fake;bias,
ushealthyadvisor.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,fake;conspiracy;junksci,
ushealthylife.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
usherald.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Some Fake News,,bias;conspiracy;fake,
usinfonews.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,fake,
usjournalreview.com,MBFC,,FALSE,Extreme Right;Conspiracy;Propaganda,,,
uslibertywire.com,NewsGuard,,TRUE,,accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
uslifetoday.com,OpenSources,,FALSE,,,clickbait,
usnationalnews.org,MBFC;NewsGuard,,TRUE,Extreme Left;Propaganda;Conspiracy,basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
uspoliticsinfo.com,PolitiFact;Allcott18,,FALSE,,,,
uspoliticslive.com,OpenSources,,TRUE,,,fake;bias;conspiracy,
uspoln.com,OpenSources;Buzzfeed17;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
uspostman.com,OpenSources;Wikipedia;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,fake,
ussanews.com,FactCheck,,TRUE,,,,
ustruthwire.com,PolitiFact;Allcott18;NewsGuard,,FALSE,,accountabilityPractices;newsOpinion;ownership;labelsAdvertising;management;contentCreators,,
usuncut.com,OpenSources;Allcott18,,TRUE,,,clickbait;bias;unreliable,
usviewer.com,OpenSources,,FALSE,,,unreliable;fake,
vaccines.news,NewsGuard,,TRUE,,ownership;newsOpinion;falseContent;basicStandards;contentCreators;labelsAdvertising;deceptiveHeadlines;accountabilityPractices,,
vancouverinquirer.com,Buzzfeed17;Allcott18,,FALSE,,,,
vdare.com,OpenSources;MBFC,,TRUE,Extreme Right;Hate Group,,bias;hate,
vesselnews.io,Allcott18;Grinberg19,,TRUE,,,,
veteransfordonaldtrump.com,PolitiFact;Allcott18,,TRUE,,,,
veteransnewsnow.com,OpenSources,,FALSE,,,unreliable;political,
veteranstoday.com,OpenSources,,TRUE,,,bias;unreliable,
vice-en-us.com,Buzzfeed18,,FALSE,,,,
vidmax.com,MBFC,,TRUE,Extreme Right;Propaganda;Some Fake News,,,
vigilantcitizen.com,OpenSources,,TRUE,,,fake;conspiracy,
viralactions.com,OpenSources;Buzzfeed17;Buzzfeed18;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
viralcocaine.com,Allcott18;Grinberg19,,FALSE,,,,
viralcords.com,FactCheck;Allcott18;Grinberg19,,TRUE,,,,
viraldevil.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
viralitythings.us,FactCheck,,FALSE,,,,
viralliberty.com,OpenSources;MBFC;Allcott18,,TRUE,Extreme Right;Propaganda,,fake;bias;clickbait,
viralmugshot.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
viralnewspbs.site,FactCheck,,FALSE,,,,
viralpropaganda.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
viralspeech.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
viralstupid.com,Buzzfeed17;Allcott18,,FALSE,,,,
viralstuppid.com,Allcott18;Grinberg19,,FALSE,,,,
viraltube.nl,OpenSources,,FALSE,,,clickbait,
voiceofeurope.com,MBFC;NewsGuard,,FALSE,Extreme Right;Propaganda;Conspiracy;Anti-Islam,basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
voxtribune.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
vtamedia.com,Buzzfeed18,,FALSE,,,,
wakeupthesheep.com,OpenSources,,TRUE,,,conspiracy,
wakingtimes.com,OpenSources,,TRUE,,,junksci,
wakingupwisconsin.com,OpenSources,,FALSE,,,conspiracy,
walkwithher.com,MBFC,,FALSE,,,,
wallbuilders.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Hate Group,,,
wallstreetonparade.com,OpenSources,,TRUE,,,unreliable,
washingtonevening.com,Buzzfeed17;PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
washingtonexaminer.com,OpenSources,,TRUE,,,political;unreliable,
washingtonfed.com,OpenSources,,FALSE,,,fake,
washingtonfeed.com,MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,,
washingtonpost.com.co,OpenSources;Wikipedia;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
washingtonpress.com,NewsGuard,,TRUE,,basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;management,,
washingtonsblog.com,OpenSources,,TRUE,,,bias;conspiracy;satire,
waterfordwhispersnews.com,OpenSources,,TRUE,,,satire,
waynedupree.com,NewsGuard,,TRUE,,basicStandards;accountabilityPractices;falseContent,,
wazanews.tk,PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
wcpm3.com,Buzzfeed16;Allcott18;Grinberg19,,TRUE,,,,
wearechange.org,OpenSources;Allcott18,,TRUE,,,bias;conspiracy,
wearethellod.com,Buzzfeed18;NewsGuard,,TRUE,,ownership;management;newsOpinion;falseContent;basicStandards;contentCreators;deceptiveHeadlines;accountabilityPractices,,
weaselzippers.us,OpenSources,,TRUE,,,unreliable;bias,
webdaily.com,OpenSources;MBFC;NewsGuard,,FALSE,Extreme Right;Conspiracy;Propaganda,basicStandards;accountabilityPractices;ownership;management;contentCreators,fake;conspiracy;bias,
webviners.com,FactCheck,,FALSE,,,,
weconservative.com,MBFC;Buzzfeed17;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
weekendherald.com,Buzzfeed17;Allcott18;Grinberg19,,FALSE,,,,
weekendpoliticalnews.com,PolitiFact;Allcott18,,FALSE,,,,
weeklystandard.com,OpenSources,,TRUE,,,political;bias,
weeklyworldnews.com,OpenSources,,TRUE,,,fake;rumor;clickbait,
welovenative.com,PolitiFact;Allcott18,,FALSE,,,,
werk35.com,PolitiFact;Allcott18,,FALSE,,,,
weshapelife.org,OpenSources,,FALSE,,,conspiracy;junksci,
westernjournal.com,MBFC;NewsGuard,,TRUE,Extreme Right;Propaganda;Conspiracy;Some Fake News,newsOpinion;falseContent;basicStandards;deceptiveHeadlines,,
westernjournalism.com,OpenSources;NewsGuard,,TRUE,,newsOpinion;falseContent;basicStandards;deceptiveHeadlines,bias;clickbait,
westernsentinel.com,MBFC;Allcott18,,FALSE,Extreme Right;Propaganda,,,
westfieldpost.com,PolitiFact;Allcott18,,FALSE,,,,
westmonster.com,NewsGuard,,TRUE,,ownership;management;newsOpinion;basicStandards;contentCreators;accountabilityPractices,,
wetheproudpatriots.com,PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
wftj8news.com,Buzzfeed16;Allcott18;Grinberg19,,FALSE,,,,
whatdoesitmean.com,OpenSources;PolitiFact;Allcott18,,TRUE,,,conspiracy,
whatreallyhappened.com,OpenSources,,TRUE,,,conspiracy;rumor,
whatsupic.com,Allcott18;Grinberg19,,FALSE,,,,
whitepower.com,OpenSources,,FALSE,,,hate;conspiracy;bias,
whowhatwhy.com,OpenSources,,TRUE,,,unreliable,
whowhatwhy.org,OpenSources,,TRUE,,,conspiracy,
whydontyoutrythis.com,OpenSources;PolitiFact;Allcott18,,TRUE,,,junksci;rumor,
wikiislam.net,MBFC,,TRUE,Conspiracy;Anti-Islam,,,
wikileaks.com,OpenSources;NewsGuard,,TRUE,,ownership;newsOpinion;basicStandards;contentCreators;accountabilityPractices,unreliable,
wikileaks.org,OpenSources;NewsGuard,,TRUE,,ownership;newsOpinion;basicStandards;contentCreators;accountabilityPractices,unreliable,
wikispooks.com,OpenSources,,TRUE,,,conspiracy,
williambanzai7.blogspot.com,OpenSources,,TRUE,,,satire,
willyloman.wordpress.com,OpenSources,,FALSE,,,conspiracy,
winkprogress.com,OpenSources,,TRUE,,,satire,
winningdemocrats.com,OpenSources;MBFC,,FALSE,Extreme Left;Propaganda;Fake News,,bias;unreliable,
wisemindhealthybody.com,NewsGuard,,TRUE,,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;labelsAdvertising;management;contentCreators,,
witscience.org,OpenSources;Buzzfeed16;Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,TRUE,,,satire,
wittheshit.com,Buzzfeed18,,TRUE,,,,
wleb21.com,Buzzfeed16;Allcott18;Grinberg19,,FALSE,,,,
wm21news.com,Buzzfeed16;Allcott18;Grinberg19,,FALSE,,,,
wmacnews.com,Buzzfeed16;Allcott18;Grinberg19,,FALSE,,,,
wmb36.com,Buzzfeed16;Allcott18;Grinberg19,,FALSE,,,,
wnd.com,OpenSources;MBFC;Allcott18;NewsGuard,,TRUE,Extreme Right;Propaganda;Conspiracy;Some Fake News,ownership;newsOpinion;falseContent;basicStandards;deceptiveHeadlines;accountabilityPractices,bias;clickbait;unreliable,
wokesloth.com,MBFC;NewsGuard,,TRUE,Extreme Left;Propaganda;Conspiracy,basicStandards;newsOpinion;accountabilityPractices;ownership;management;contentCreators,,
wolfstreet.com,OpenSources,,TRUE,,,unreliable,
wonkie.com,OpenSources,,TRUE,,,satire,
world-politicus.com,Allcott18;Grinberg19,,FALSE,,,,
world.politics.com,PolitiFact;Allcott18,,FALSE,,,,
worldinformation24.info,Allcott18;Grinberg19,,FALSE,,,,
worldnews-24.press,FactCheck,,FALSE,,,,
worldnewscircle.com,PolitiFact;Allcott18,,FALSE,,,,
worldnewsdailyreport.com,OpenSources;Wikipedia;FactCheck;Snopes;Buzzfeed16;Buzzfeed17;Buzzfeed18;PolitiFact;Allcott18;NewsGuard;Grinberg19,,TRUE,,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;management;contentCreators,satire,
worldnewspolitics.com,OpenSources;MBFC;Allcott18;Grinberg19,,TRUE,Extreme Right;Propaganda,,bias,
worldnewsreport.com,CBS,,FALSE,,,unreliable;political,
worldpoliticsnow.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
worldpoliticsus.com,OpenSources,,FALSE,,,fake,
worldpoliticus.com,MBFC;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda,,,
worldrumor.com,OpenSources,,FALSE,,,fake,
worldstarhiphop.com,NewsGuard,,TRUE,,basicStandards;accountabilityPractices;ownership;management;contentCreators,,
worldstoriestoday.com,OpenSources,,FALSE,,,fake,
worldtruth.tv,OpenSources;Wikipedia;Allcott18;PolitiFact,,TRUE,,,conspiracy;junksci,
worldwidehealthy.com,OpenSources,,FALSE,,,junksci;clickbait,
worstpot.us,Buzzfeed18;NewsGuard,,FALSE,,ownership;management;newsOpinion;falseContent;basicStandards;contentCreators;deceptiveHeadlines;accountabilityPractices,,
worstpot.us/ever,FactCheck,,FALSE,,,,
wrejnews.com,Buzzfeed16;Allcott18;Grinberg19,,FALSE,,,,
wrpm33.com,PolitiFact;Allcott18,,FALSE,,,,
wrpt16.com,Buzzfeed16;Allcott18;Grinberg19,,FALSE,,,,
wtoe5news.com,OpenSources;Buzzfeed16;Allcott18;Grinberg19,,TRUE,,,fake;satire,
wundergroundmusic.com,OpenSources,,TRUE,,,satire,
www.rt.com,OpenSources;NewsGuard,,FALSE,,newsOpinion;falseContent;basicStandards;contentCreators;deceptiveHeadlines,state,
wy21news.com,PolitiFact;Allcott18,,FALSE,,,,
x22report.com,OpenSources,,TRUE,,,conspiracy,
xbn-news.com,Allcott18;Grinberg19,,FALSE,,,,
yahoonews-us.com,Buzzfeed18;NewsGuard,,FALSE,,falseContent;basicStandards;accountabilityPractices;deceptiveHeadlines;ownership;management;contentCreators,,
yellowhammernews.com,OpenSources,,TRUE,,,political,
yesimright.com,OpenSources;MBFC;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,fake;bias,
youngcons.com,OpenSources;Allcott18,,TRUE,,,bias;unreliable,
yourfunpage.com,OpenSources,,FALSE,,,fake,
yournationnews.com,OpenSources,,FALSE,,,clickbait,
yournewswire.com,OpenSources;FactCheck;CBS;Allcott18;Buzzfeed17;Buzzfeed18;PolitiFact;Allcott18;NewsGuard;Grinberg19,,FALSE,,ownership;management;newsOpinion;falseContent;basicStandards;contentCreators;labelsAdvertising;deceptiveHeadlines;accountabilityPractices,clickbait;junksci,
zerohedge.com,OpenSources;Allcott18;NewsGuard,,TRUE,,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;labelsAdvertising;management;contentCreators,conspiracy,
zootfeed.com,OpenSources;MBFC;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,conspiracy,
